### Selected Probes ###
IP Address,Probe ID
37.189.198.125,7.863,15.705,8.395,12.192,14.638,9.706,9.666,26.373,7.811,15.253,8.927,12.923,10.094,18.626,13.432,8.022,16.567,78.144,17.24,12.769,11.88,12.418,21.807,13.533,20.532,20.596,4.885,9.248,No Connection,37.637,2.084,15.898,8.207,6.915,12.475,10.632,6.801,12.321,20.549,27.982,14.18,21.321,14.327,No Connection,13.372,15.14,No Connection,16.047,17.409,14.032,18.206,10.177,16.896,16.858,15.993,13.655,16.31,24.028,14.044,13.698,14.212,16.48,15.153,14.682,12.992,14.207,14.759,19.017,14.443,18.168,13.921,17.149,23.355,15.335,14.063,14.309,14.452,16.157,9.061,14.131,16.935,17.384,14.365,16.638,14.614,9.537,5.372,9.703,8.968,4.558,21.811,16.926,15.295,17.625,13.861,16.384,11.71,16.549,17.022,No Connection
81.193.159.247,32.686,41.746,32.95,39.193,42.779,38.225,34.381,56.043,35.519,40.727,33.249,42.282,44.037,46.456,42.097,39.301,44.06,98.707,38.297,42.438,38.203,37.475,25.628,42.158,49.823,48.852,38.978,41.279,37.637,No Connection,35.713,43.266,39.377,40.554,37.418,42.567,39.954,37.944,45.233,57.686,44.872,55.409,42.918,No Connection,42.331,43.831,No Connection,42.94,44.891,39.16,46.44,43.302,42.239,40.906,40.768,42.35,42.889,46.852,38.898,39.002,45.878,47.006,41.866,38.91,38.329,37.095,44.926,43.122,40.925,42.55,41.416,44.239,48.519,40.193,39.538,42.903,39.397,43.342,41.818,43.314,41.186,44.398,43.91,39.675,43.031,44.998,38.623,33.753,39.84,37.937,53.697,43.506,46.138,No Connection,39.186,44.689,46.404,46.735,43.368,No Connection
185.83.215.224,9.087,12.953,8.726,23.994,11.382,6.719,5.841,21.267,5.992,25.225,7.222,10.371,7.872,25.577,21.269,10.855,11.949,70.437,10.601,10.278,21.561,35.759,20.112,22.451,18.239,17.469,24.335,6.714,2.084,35.713,No Connection,23.273,27.357,24.792,21.107,30.224,26.948,24.377,39.485,25.29,12.769,29.94,8.394,8.581,7.351,No Connection,10.581,10.879,No Connection,22.373,12.753,7.529,14.427,25.509,24.593,21.303,21.978,30.807,24.465,23.624,8.287,11.223,7.331,22.965,21.927,10.537,25.088,29.476,25.501,25.258,23.501,24.448,27.511,12.073,22.811,10.645,24.559,13.715,22.471,23.788,15.033,26.073,24.268,22.555,22.629,12.037,8.144,8.021,2.469,23.479,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.168.87.57,15.513,No Connection,18.559,16.531,16.687,11.714,21.492,26.087,19.056,21.582,11.034,15.838,21.688,21.987,14.374,19.824,No Connection,No Connection,No Connection,14.966,15.989,15.812,32.083,15.639,22.267,24.533,16.378,19.96,15.898,43.266,23.273,No Connection,19.222,17.655,16.059,19.559,18.697,17.949,22.753,29.304,20.059,24.278,20.829,21.999,18.591,23.026,24.738,20.032,22.403,20.401,24.529,21.403,19.518,18.21,17.295,15.407,15.394,22.11,16.55,16.866,24.549,27.301,20.428,15.066,19.438,17.439,17.924,21.818,20.622,20.507,17.221,20.761,26.008,18.17,16.858,19.427,18.609,18.505,19.691,17.324,18.904,18.927,16.611,17.73,20.949,20.021,17.848,15.984,15.186,17.283,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
93.108.248.238,13.734,17.838,13.776,16.771,19.27,2354.016,9.605,37.188,11.074,22.781,12.209,16.6,13.938,23.106,17.337,11.148,18.466,64.812,18.552,20.2,15.614,17.071,24.387,17.274,24.188,23.077,5.796,15.161,8.207,39.377,27.357,19.222,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.45,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.666,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
77.54.68.124,12.603,15.513,13.374,16.814,17.229,1232.461,10.481,35.229,10.697,25.88,12.071,15.537,12.92,23.559,15.21,10.599,17.57,No Connection,18.581,24.259,14.627,16.284,24.413,15.925,24.735,23.506,6.532,19.964,6.915,40.554,24.792,17.655,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.933,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.609,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
148.71.112.42,9.589,13.145,10.578,17.637,15.19,1092.134,16.617,33.271,16.295,20.727,8.858,11.417,18.932,16.924,16.782,16.096,13.628,61.293,19.071,11.822,16.302,11.546,21.847,12.585,24.827,24.162,13.933,16.157,12.475,37.418,21.107,16.059,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,25.255,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,12.242,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
94.61.245.64,15.575,20.498,17.193,18.079,21.304,1146.073,13.164,36.729,12.917,22.732,14.338,17.48,14.626,25.897,18.933,13.427,19.503,67.583,23.905,18.448,16.911,19.487,27.718,20.146,27.021,26.785,8.022,18.212,10.632,42.567,30.224,19.559,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.973,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,8.639,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
94.61.112.194,13.117,17.329,13.212,16.171,18.185,2204.788,9.668,33.68,9.948,20.896,12.32,14.165,11.694,21.59,15.662,9.544,16.211,64.042,16.223,14.324,14.233,15.576,24.394,14.636,23.267,23.141,6.452,14.837,6.801,39.954,26.948,18.697,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,17.57,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.265,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
46.189.243.7,8.461,13.425,11.9,12.268,16.55,1955.339,14.157,30.758,17.094,15.885,9.883,12.677,18.377,22.874,16.681,16.063,17.098,61.865,21.572,15.189,10.959,12.253,19.579,16.901,23.583,20.414,12.38,15.769,12.321,37.944,24.377,17.949,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,14.822,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,10.641,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
84.91.128.99,21.681,20.579,20.824,21.092,22.483,513.196,25.41,31.633,24.978,24.67,16.838,17.818,29.291,27.561,19.266,24.141,25.847,82.394,24.475,26.44,18.474,16.054,27.578,20.369,27.008,27.519,20.526,23.649,20.549,45.233,39.485,22.753,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,23.408,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,19.9,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.109.72.117,24.072,32.65,25.161,28.696,31.066,942.168,31.289,39.099,30.896,31.415,28.655,31.106,33.304,34.699,27.547,31.727,27.957,80.703,27.373,27.455,27.669,26.472,41.006,No Connection,7.309,7.458,29.934,31.25,27.982,57.686,25.29,29.304,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,31.446,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,26.138,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.92.173.13,16.953,19.846,13.245,11.966,No Connection,848.403,17.597,26.121,17.66,20.438,16.935,15.839,22.032,20.543,13.279,18.713,12.077,68.973,15.148,13.373,14.396,13.46,23.823,15.619,22.035,20.872,13.968,19.334,14.18,44.872,12.769,20.059,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,23.997,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,14.743,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
85.139.59.9,22.814,27.258,21.541,21.143,24.77,1802.059,26.374,34.133,23.479,31.576,19.799,23.127,28.429,28.118,21.561,25.551,22.3,77.301,29.614,25.961,76.121,20.586,31.438,20.946,29.275,30.008,22.811,26.081,21.321,55.409,29.94,24.278,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,25.719,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.82,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.155.99.85,15.276,21.447,17.125,20.213,18.279,2086.404,18.662,28.033,18.279,21.709,14.721,18.322,18.031,24.68,18.584,13.362,18.075,76.29,16.919,19.268,16.86,17.741,27.325,18.536,26.4,26.55,16.686,12.624,14.327,42.918,8.394,20.829,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,22.028,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,19.377,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.154.90.188,16.304,20.954,16.217,23.716,23.127,2836.469,13.368,29.563,11.92,21.387,15.923,18.589,20.591,25.148,17.551,17.66,19.489,74.484,18.284,17.523,16.614,17.766,28.648,17.98,25.719,25.378,15.607,14.693,No Connection,No Connection,8.581,21.999,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,24.938,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,15.978,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.152.144.132,14.75,20.268,15.461,19.496,18.901,1130.758,12.648,27.618,14.004,22.112,14.221,18.896,19.228,25.291,16.312,16.244,20.708,70.9,18.319,28.241,16.273,24.958,26.279,18.177,25.356,No Connection,14.459,14.2,13.372,42.331,7.351,18.591,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,22.347,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,62.703,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.155.21.15,17.671,20.961,15.939,19.102,19.318,1884.518,18.839,30.184,18.301,25.762,16.211,20.18,21.017,24.429,18.047,17.046,19.213,74.939,18.065,23.732,17.522,18.261,27.23,18.004,25.715,25.492,18.405,15.087,15.14,43.831,No Connection,23.026,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,25.063,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.65,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.152.242.165,20.465,24.284,19.234,22.627,24.451,1856.918,21.083,32.788,20.889,26.811,18.9,22.89,23.699,27.655,21.471,17.245,23.359,75.486,24.251,21.643,65.914,21.629,30.68,23.828,29.825,29.586,17.855,17.278,No Connection,No Connection,10.581,24.738,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,23.875,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.655,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.153.232.207,16.543,21.216,15.856,22.418,19.874,1176.641,14.792,27.791,13.913,26.095,14.746,16.796,21.833,26.625,16.879,16.554,18.477,73.981,17.326,24.703,17.769,17.415,28.747,20.602,24.567,28.804,17.036,14.822,16.047,42.94,10.879,20.032,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,22.897,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.44,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.153.107.108,17.316,23.706,19.472,21.749,24.514,2390.207,16.771,32.795,15.832,26.325,16.53,19.426,22.607,28.21,20.51,22.703,21.687,74.739,25.188,20.816,19.429,20.307,28.425,21.235,28.306,28.263,21.835,17.003,17.409,44.891,No Connection,22.403,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,24.187,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,17.528,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.94.21.110,12.679,18.671,17.144,15.058,16.448,1368.318,16.763,25.016,17.123,17.743,16.234,13.36,20.558,18.718,12.966,17.659,13.936,68.356,13.357,12.927,15.031,12.743,27.012,12.946,22.541,21.794,15.438,17.539,14.032,39.16,22.373,20.401,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.218,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.17,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.154.162.96,24.642,22.454,18.827,23.852,24.706,2254.253,20.867,31.084,22.775,29.119,16.726,21.862,21.588,27.131,20.845,20.174,21.946,75.621,24.871,26.197,21.385,20.085,29.448,22.011,29.089,33.432,19.534,19.971,18.206,46.44,12.753,24.529,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,22.772,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,19.112,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.155.1.29,14.242,20.686,14.593,18.09,19.821,2514.655,18.83,29.328,13.109,20.641,14.979,15.958,15.537,25.206,18.184,17.033,18.871,74.679,17.308,17.921,16.055,18.19,28.008,18.864,28.249,26.274,16.423,14.755,10.177,43.302,7.529,21.403,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.551,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.806,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
109.48.223.184,14.418,26.531,15.028,17.325,18.068,902.105,22.434,28.288,21.025,21.291,14.85,No Connection,21.928,25.012,16.724,21.385,17.145,71.605,35.262,15.405,16.247,17.029,27.785,16.675,23.366,24.499,15.457,18.938,16.896,42.239,14.427,19.518,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,19.421,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.908,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.168.148.118,14.881,21.506,23.35,16.758,16.338,886.972,17.429,27.052,19.405,19.416,13.738,22.197,23.07,25.744,16.288,20.806,17.134,70.394,15.946,15.902,13.772,15.024,29.372,15.282,22.379,22.684,16.624,19.983,16.858,40.906,25.509,18.21,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.049,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.084,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.169.248.235,19.677,21.691,16.272,20.026,17.268,1409.395,19.457,26.934,19.0,21.789,13.328,15.972,21.281,24.575,16.457,18.878,15.862,70.554,21.476,No Connection,17.543,15.378,29.289,17.438,23.176,21.917,18.906,25.541,15.993,40.768,24.593,17.295,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.413,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,17.275,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.94.128.51,14.65,19.95,15.89,14.428,19.913,764.967,19.26,24.48,17.611,22.217,9.825,13.719,18.74,22.275,13.15,17.35,13.793,66.339,13.589,13.028,14.041,12.701,27.052,11.962,21.786,19.952,14.467,17.288,13.655,42.35,21.303,15.407,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.752,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,12.89,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.93.119.192,13.249,20.339,16.506,15.2,17.32,2158.193,17.365,24.745,17.571,20.177,10.921,17.564,19.665,21.817,13.774,17.006,20.603,69.355,14.436,15.378,81.109,13.912,28.852,13.498,22.558,20.731,14.58,17.126,16.31,42.889,21.978,15.394,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,17.188,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.35,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
