### Selected Probes ###
IP Address,Probe ID
193.136.2.26,9.0,9.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,11.0,9.0,9.0,8.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,11.0,9.0,14.0,9.0,9.0,12.0,9.0,No Connection,9.0,11.0,9.0,10.0,9.0,11.0,11.0,8.0,8.0,10.0,9.0,20.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,14.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,No Connection,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,11.0,10.0,11.0,13.0,11.0,11.0,11.0,10.0,10.0,8.0,9.0,9.0
85.139.253.154,8.0,8.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,9.0,5.0,9.0,8.0,8.0,5.0,5.0,8.0,5.0,8.0,2.0,2.0,10.0,7.0,9.0,No Connection,9.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,8.0,5.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,13.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,No Connection,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,9.0,8.0,9.0,10.0,8.0,9.0,9.0,8.0,6.0,6.0,5.0,5.0
5.253.129.251,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,11.0,9.0,24.0,9.0,9.0,11.0,10.0,11.0,9.0,No Connection,9.0,10.0,9.0,11.0,11.0,9.0,8.0,10.0,9.0,15.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,11.0,11.0,13.0,10.0,12.0,9.0,9.0,11.0,9.0,11.0,11.0,255.0,11.0,11.0,9.0,9.0,11.0,9.0,9.0,9.0,11.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,12.0,10.0,12.0,10.0,10.0,10.0,11.0,11.0,10.0,11.0,13.0,11.0,11.0,11.0,10.0,10.0,9.0,No Connection,No Connection
81.193.225.151,4.0,4.0,4.0,4.0,7.0,4.0,7.0,7.0,8.0,8.0,8.0,4.0,9.0,4.0,9.0,4.0,11.0,4.0,4.0,4.0,8.0,8.0,5.0,8.0,9.0,9.0,7.0,11.0,9.0,9.0,8.0,9.0,No Connection,4.0,8.0,10.0,9.0,7.0,7.0,4.0,4.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,13.0,255.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,9.0,8.0,No Connection,No Connection
2.83.79.215,4.0,5.0,4.0,4.0,9.0,4.0,9.0,8.0,8.0,7.0,9.0,4.0,9.0,4.0,9.0,4.0,255.0,4.0,4.0,4.0,9.0,8.0,5.0,9.0,9.0,8.0,9.0,12.0,9.0,10.0,7.0,10.0,4.0,No Connection,7.0,9.0,9.0,7.0,7.0,4.0,4.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,14.0,255.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,10.0,8.0,10.0,9.0,9.0,9.0,8.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,8.0,7.0,No Connection,No Connection
85.138.172.35,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,5.0,8.0,7.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,No Connection,7.0,7.0,6.0,4.0,8.0,8.0,8.0,5.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,13.0,No Connection,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,9.0,8.0,10.0,9.0,8.0,8.0,9.0,6.0,6.0,5.0,No Connection
213.190.194.244,10.0,10.0,10.0,10.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,10.0,9.0,10.0,8.0,9.0,7.0,10.0,9.0,10.0,7.0,7.0,10.0,7.0,10.0,7.0,7.0,12.0,9.0,11.0,7.0,11.0,10.0,9.0,7.0,No Connection,2.0,8.0,6.0,11.0,10.0,9.0,7.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,15.0,4.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,11.0,10.0,11.0,12.0,10.0,11.0,11.0,10.0,8.0,8.0,7.0,No Connection
213.190.199.20,10.0,10.0,10.0,10.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,10.0,9.0,10.0,8.0,9.0,7.0,11.0,9.0,10.0,7.0,7.0,10.0,7.0,10.0,7.0,7.0,12.0,9.0,11.0,7.0,11.0,9.0,9.0,7.0,2.0,No Connection,8.0,6.0,10.0,10.0,10.0,7.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,15.0,4.0,8.0,8.0,No Connection,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,11.0,10.0,11.0,12.0,10.0,11.0,11.0,10.0,8.0,8.0,7.0,No Connection
149.90.124.78,7.0,8.0,7.0,7.0,5.0,8.0,5.0,6.0,7.0,6.0,6.0,8.0,10.0,8.0,5.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,12.0,7.0,6.0,9.0,10.0,8.0,6.0,9.0,7.0,7.0,6.0,8.0,8.0,No Connection,6.0,7.0,8.0,11.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,11.0,8.0,7.0,7.0,255.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,4.0,No Connection,No Connection
80.243.84.215,7.0,8.0,7.0,7.0,5.0,7.0,5.0,4.0,9.0,4.0,8.0,7.0,6.0,8.0,5.0,7.0,7.0,8.0,7.0,8.0,6.0,255.0,9.0,7.0,255.0,6.0,4.0,10.0,6.0,8.0,4.0,8.0,7.0,7.0,4.0,6.0,6.0,6.0,No Connection,8.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,5.0,5.0,255.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0,5.0,6.0,4.0,No Connection
37.189.198.125,4.0,5.0,4.0,4.0,9.0,4.0,9.0,8.0,9.0,8.0,8.0,4.0,9.0,4.0,9.0,4.0,8.0,4.0,4.0,4.0,9.0,8.0,5.0,9.0,9.0,8.0,9.0,12.0,9.0,10.0,8.0,10.0,4.0,4.0,8.0,11.0,10.0,7.0,8.0,No Connection,4.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,14.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,10.0,8.0,8.0,No Connection
81.193.159.247,4.0,4.0,4.0,4.0,7.0,4.0,7.0,7.0,8.0,8.0,8.0,4.0,9.0,4.0,8.0,4.0,7.0,4.0,4.0,4.0,9.0,8.0,5.0,9.0,9.0,8.0,8.0,11.0,9.0,9.0,7.0,9.0,4.0,4.0,8.0,10.0,10.0,8.0,7.0,4.0,No Connection,9.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,13.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,9.0,7.0,8.0,255.0
185.83.215.224,9.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,17.0,9.0,9.0,8.0,9.0,17.0,9.0,9.0,14.0,9.0,8.0,17.0,8.0,20.0,8.0,15.0,9.0,8.0,8.0,9.0,10.0,11.0,7.0,8.0,9.0,No Connection,16.0,11.0,12.0,11.0,10.0,11.0,11.0,10.0,18.0,10.0,9.0,8.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,10.0,9.0,11.0,9.0,9.0,8.0,10.0,9.0,11.0,No Connection,No Connection
79.168.87.57,9.0,No Connection,9.0,9.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,8.0,5.0,5.0,9.0,No Connection,No Connection,No Connection,5.0,11.0,7.0,9.0,5.0,9.0,9.0,8.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,16.0,No Connection,7.0,8.0,7.0,7.0,7.0,7.0,7.0,13.0,7.0,6.0,6.0,5.0,255.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,9.0,8.0,10.0,9.0,8.0,8.0,9.0,6.0,7.0,No Connection,No Connection
93.108.248.238,8.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,11.0,8.0,6.0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,12.0,7.0,7.0,11.0,11.0,9.0,7.0,9.0,8.0,7.0,7.0,9.0,9.0,4.0,6.0,8.0,8.0,11.0,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,4.0,No Connection,No Connection
77.54.68.124,9.0,9.0,9.0,9.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,12.0,9.0,7.0,8.0,8.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,No Connection,8.0,8.0,12.0,12.0,10.0,8.0,10.0,9.0,8.0,8.0,10.0,10.0,5.0,7.0,9.0,9.0,12.0,8.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,8.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection
94.61.189.101,8.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,11.0,8.0,6.0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,12.0,7.0,7.0,11.0,11.0,9.0,7.0,9.0,8.0,7.0,7.0,9.0,9.0,4.0,6.0,8.0,8.0,11.0,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,255.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,4.0,No Connection,No Connection
148.71.112.42,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,9.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,9.0,7.0,12.0,7.0,7.0,10.0,10.0,9.0,7.0,10.0,7.0,8.0,7.0,9.0,9.0,4.0,6.0,8.0,7.0,10.0,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,255.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,4.0,No Connection,No Connection
94.61.245.64,8.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,11.0,8.0,6.0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,12.0,7.0,7.0,11.0,11.0,9.0,7.0,9.0,8.0,7.0,7.0,9.0,9.0,4.0,6.0,8.0,8.0,11.0,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,8.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,4.0,No Connection,No Connection
94.61.112.194,8.0,8.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,11.0,8.0,6.0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,12.0,7.0,7.0,11.0,11.0,9.0,7.0,9.0,8.0,7.0,7.0,9.0,9.0,4.0,6.0,8.0,8.0,11.0,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,4.0,No Connection,No Connection
46.189.243.7,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,9.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,9.0,7.0,12.0,7.0,7.0,10.0,10.0,9.0,7.0,11.0,7.0,8.0,7.0,9.0,9.0,4.0,6.0,8.0,7.0,10.0,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,4.0,No Connection,No Connection
84.91.128.99,13.0,13.0,13.0,13.0,11.0,13.0,11.0,13.0,13.0,13.0,13.0,15.0,12.0,13.0,11.0,14.0,16.0,14.0,13.0,14.0,13.0,13.0,15.0,13.0,22.0,13.0,13.0,12.0,12.0,14.0,13.0,11.0,13.0,14.0,13.0,15.0,15.0,11.0,12.0,14.0,13.0,18.0,13.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,11.0,No Connection,No Connection
89.109.72.117,10.0,10.0,10.0,10.0,8.0,10.0,8.0,7.0,7.0,7.0,7.0,11.0,9.0,10.0,9.0,10.0,7.0,11.0,10.0,10.0,7.0,7.0,10.0,7.0,10.0,7.0,7.0,13.0,9.0,11.0,7.0,13.0,255.0,255.0,No Connection,4.0,4.0,8.0,6.0,10.0,10.0,10.0,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,8.0,No Connection,No Connection
212.113.162.110,9.0,9.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0,9.0,9.0,6.0,6.0,10.0,6.0,9.0,6.0,6.0,12.0,8.0,10.0,6.0,10.0,9.0,9.0,6.0,9.0,8.0,7.0,5.0,9.0,9.0,9.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
95.92.173.13,9.0,9.0,9.0,9.0,7.0,9.0,7.0,3.0,6.0,No Connection,6.0,9.0,8.0,9.0,7.0,8.0,6.0,10.0,8.0,10.0,6.0,6.0,9.0,3.0,9.0,6.0,6.0,12.0,8.0,10.0,6.0,12.0,8.0,8.0,6.0,8.0,8.0,7.0,5.0,9.0,9.0,8.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
89.152.144.132,8.0,8.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,6.0,9.0,8.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,9.0,5.0,7.0,No Connection,255.0,255.0,8.0,8.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
89.153.232.207,9.0,8.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,8.0,9.0,7.0,9.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,9.0,255.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
79.168.151.42,8.0,7.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,6.0,9.0,No Connection,9.0,7.0,8.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,No Connection,255.0,9.0,5.0,11.0,7.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
79.169.248.37,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,10.0,7.0,8.0,6.0,7.0,5.0,9.0,8.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,9.0,7.0,8.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
95.94.21.110,8.0,7.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,6.0,8.0,5.0,9.0,7.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,11.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
89.154.162.96,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,10.0,7.0,8.0,6.0,9.0,5.0,9.0,7.0,8.0,5.0,5.0,10.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,11.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
